bucket_id,feature_count,Best OOS Sharpe,Best OOS Sortino,Best OOS Omega,Avg OOS Sharpe,Sharpe StdDev (Robustness),Best IS Sharpe,Avg Sharpe Degradation [%],Total Return [%],Max Drawdown [%],Calmar Ratio,Profit Factor,Win Rate [%],total_trades
1,3.0,0.0,0.0,0.0,-0.5488732635152747,0.4872200741901875,-0.0293629625269975,432.2640992403654,-71.3065,-71.3065,-0.7753562526072068,,,1.0
2,4.0,0.0,0.0,0.0,-0.5496602923860601,0.3686955287397771,1.018884034694142,169.7083731770936,75.45790000000001,-0.0,1.3117175368351042,,,1.0
3,5.0,0.5402706781776133,0.8501453198746625,1.2893934956232054,0.08061835061716469,0.48149786587809024,-0.0863775850164614,,51.65563984466593,-35.044661808688595,1.88234805283646,1.2347969793431333,48.23529411764706,86.0
4,6.0,1.8326523841232039,4.18379043109329,2.7860715097673965,-0.5741793166210971,2.7614464021649385,0.9880768213237914,114.03636396153883,831.9638087048867,-31.336388026189148,7.340282661740707,2.74854647306705,62.5,65.0
5,7.0,1.5156738936171197,599.1762696992342,39.01774208881478,0.29188762823704123,0.9569769561967654,1.0380153486919546,125.56812467884018,201.82908686649023,-0.0,2.1883194454793564,inf,83.33333333333334,7.0
6,8.0,1.3259909211290326,14.411096857661947,15.128054216866857,-0.14766602356511216,0.9245275098270775,0.9276012851949308,260.65922931204653,357.5238334284191,-8.368199999999996,2.9831275131281223,20.257757973568136,83.33333333333334,7.0
Buy & Hold,,0.5,0.7,1.1,,,,,-76.92307591539056,-30.0,,,,
