Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,87046.76417822331,2025-10-02,1.1488077810136132,0.0,2025-10-15,1.1481896120631772,0.0,53.80960685090395,0.0005380960685090394,Short,Closed,0
1,0,87093.62891753601,2025-10-15,1.1481896120631772,0.0,2025-10-17,1.149232189601804,0.0,90.8018612669257,0.0009080186126692571,Long,Closed,1
2,0,87014.61802479519,2025-10-17,1.149232189601804,0.0,2025-10-28,1.1387650857960547,0.0,910.791039483156,0.009107910394831564,Short,Closed,2
3,0,87814.42392931717,2025-10-28,1.1387650857960547,0.0,2025-10-28,1.1387650857960547,0.0,0.0,0.0,Long,Open,3
